"Timestamp (S)","Arc Main Current (A)","Arc Main Voltage (V)","Arc Main Energy (J)"
"0.159","5.142e-06","4.508","0.002853302"
"0.15925","5.157e-06","","0.002853308"
"0.1595","4.93e-06","","0.002853313"
"0.15975","4.93e-06","","0.002853319"
"0.16","5.119e-06","4.508","0.002853325"
"0.16025","5.218e-06","","0.00285333"
"0.1605","5.09e-06","","0.002853336"
"0.16075","5.119e-06","","0.002853342"
"0.161","4.967e-06","4.508","0.002853348"
"0.16125","5.407e-06","","0.002853354"
"0.1615","5.724e-06","","0.00285336"
"0.16175","5.407e-06","","0.002853366"
"0.162","5.355e-06","4.508","0.002853372"
"0.16225","5.497e-06","","0.002853378"
"0.1625","5.27e-06","","0.002853384"
"0.16275","5.308e-06","","0.00285339"
"0.163","5.18e-06","4.508","0.002853396"
"0.16325","5.52e-06","","0.002853402"
"0.1635","5.483e-06","","0.002853409"
"0.16375","5.544e-06","","0.002853415"
"0.164","5.497e-06","4.508","0.002853421"
"0.16425","5.053e-06","","0.002853427"
"0.1645","5.166e-06","","0.002853433"
"0.16475","5.421e-06","","0.002853439"
"0.165","5.62e-06","4.507","0.002853445"
"0.16525","5.445e-06","","0.002853451"
"0.1655","5.294e-06","","0.002853457"
"0.16575","5.27e-06","","0.002853463"
"0.166","5.294e-06","4.508","0.002853469"
"0.16625","5.279e-06","","0.002853475"
"0.1665","5.194e-06","","0.002853481"
"0.16675","5.308e-06","","0.002853487"
"0.167","5.18e-06","4.508","0.002853493"
"0.16725","5.294e-06","","0.002853499"
"0.1675","5.383e-06","","0.002853505"
"0.16775","5.558e-06","","0.002853511"
"0.168","5.232e-06","4.507","0.002853517"
"0.16825","5.421e-06","","0.002853523"
"0.1685","5.157e-06","","0.002853529"
"0.16875","5.431e-06","","0.002853535"
"0.169","5.648e-06","4.507","0.002853541"
"0.16925","5.483e-06","","0.002853547"
"0.1695","5.686e-06","","0.002853554"
"0.16975","5.232e-06","","0.00285356"
"0.17","5.506e-06","4.508","0.002853566"
"0.17025","5.27e-06","","0.002853572"
"0.1705","5.407e-06","","0.002853578"
"0.17075","5.383e-06","","0.002853584"
"0.171","4.863e-06","4.508","0.002853589"
"0.17125","5.105e-06","","0.002853595"
"0.1715","4.854e-06","","0.002853601"
"0.17175","5.157e-06","","0.002853606"
"0.172","5.483e-06","4.507","0.002853613"
"0.17225","5.468e-06","","0.002853619"
"0.1725","5.081e-06","","0.002853625"
"0.17275","5.421e-06","","0.002853631"
"0.173","5.393e-06","4.508","0.002853637"
"0.17325","5.242e-06","","0.002853643"
"0.1735","5.119e-06","","0.002853648"
"0.17375","5.043e-06","","0.002853654"
"0.174","5.053e-06","4.507","0.00285366"
"0.17425","4.915e-06","","0.002853665"
"0.1745","5.043e-06","","0.002853671"
"0.17475","4.977e-06","","0.002853677"
"0.175","5.005e-06","4.507","0.002853682"
"0.17525","5.09e-06","","0.002853688"
"0.1755","5.194e-06","","0.002853694"
"0.17575","5.232e-06","","0.0028537"
"0.176","5.194e-06","4.508","0.002853706"
"0.17625","4.967e-06","","0.002853711"
"0.1765","5.331e-06","","0.002853717"
"0.17675","5.194e-06","","0.002853723"
"0.177","4.991e-06","4.507","0.002853729"
"0.17725","5.067e-06","","0.002853734"
"0.1775","5.157e-06","","0.00285374"
"0.17775","5.483e-06","","0.002853746"
"0.178","5.043e-06","4.508","0.002853752"
"0.17825","5.157e-06","","0.002853758"
"0.1785","4.892e-06","","0.002853763"
"0.17875","4.915e-06","","0.002853769"
"0.179","4.967e-06","4.508","0.002853775"
"0.17925","5.119e-06","","0.00285378"
"0.1795","5.157e-06","","0.002853786"
"0.17975","4.915e-06","","0.002853792"
"0.18","5.119e-06","4.507","0.002853797"
"0.18025","5.18e-06","","0.002853803"
"0.1805","4.977e-06","","0.002853809"
"0.18075","5.242e-06","","0.002853815"
"0.181","5.09e-06","4.508","0.00285382"
"0.18125","5.18e-06","","0.002853826"
"0.1815","4.802e-06","","0.002853832"
"0.18175","4.816e-06","","0.002853837"
"0.182","4.991e-06","4.508","0.002853843"
"0.18225","5.27e-06","","0.002853849"
"0.1825","5.317e-06","","0.002853855"
"0.18275","5.785e-06","","0.002853861"
"0.183","5.393e-06","4.507","0.002853867"
"0.18325","4.826e-06","","0.002853873"
"0.1835","5.27e-06","","0.002853879"
"0.18375","5.331e-06","","0.002853885"
"0.184","5.346e-06","4.507","0.002853891"
"0.18425","5.18e-06","","0.002853897"
"0.1845","4.689e-06","","0.002853902"
"0.18475","4.901e-06","","0.002853907"
"0.185","5.053e-06","4.508","0.002853913"
"0.18525","5.303e-06","","0.002853919"
"0.1855","5.289e-06","","0.002853925"
"0.18575","5.44e-06","","0.002853931"
"0.186","5.468e-06","4.503","0.002853937"
"0.18625","2.0013e-05","","0.00285396"
"0.1865","5.2709e-05","","0.002854019"
"0.18675","0.000109223","","0.002854142"
"0.187","0.000268594","4.497","0.002854444"
"0.18725","0.000343978","","0.00285483"
"0.1875","0.00040296","","0.002855281"
"0.18775","0.000451193","","0.002855787"
"0.188","0.000505098","4.486","0.002856354"
"0.18825","0.000672897","","0.002857114"
"0.1885","0.000778188","","0.002857992"
"0.18875","0.00087153","","0.002858976"
"0.189","0.000912209","4.516","0.002860006"
"0.18925","0.00072797","","0.00286083"
"0.1895","0.000520952","","0.002861419"
"0.18975","0.000293784","","0.002861751"
"0.19","9.5137e-05","4.525","0.002861859"
"0.19025","-0.00010151","","0.002861744"
"0.1905","-0.000101463","","0.00286163"
"0.19075","-6.6928e-05","","0.002861554"
"0.191","-2.5615e-05","4.518","0.002861525"
"0.19125","6.348e-06","","0.002861532"
"0.1915","-5.909e-06","","0.002861526"
"0.19175","-2.6173e-05","","0.002861496"
"0.192","-4.189e-05","4.509","0.002861449"
"0.19225","-4.6333e-05","","0.002861397"
"0.1925","-3.7527e-05","","0.002861354"
"0.19275","-1.9556e-05","","0.002861332"
"0.193","1.591e-05","4.508","0.00286135"
"0.19325","2.3657e-05","","0.002861377"
"0.1935","2.2547e-05","","0.002861402"
"0.19375","1.6274e-05","","0.002861421"
"0.194","7.714e-06","4.508","0.002861429"
"0.19425","-2.175e-06","","0.002861427"
"0.1945","-1.244e-06","","0.002861426"
"0.19475","2.358e-06","","0.002861428"
"0.195","6.731e-06","4.508","0.002861436"
"0.19525","1.0493e-05","","0.002861448"
"0.1955","9.07e-06","","0.002861458"
"0.19575","6.792e-06","","0.002861465"
"0.196","4.348e-06","4.508","0.00286147"
"0.19625","2.183e-06","","0.002861473"
"0.1965","3.1e-06","","0.002861476"
"0.19675","4.098e-06","","0.002861481"
"0.197","5.497e-06","4.508","0.002861487"
"0.19725","6.367e-06","","0.002861494"
"0.1975","5.771e-06","","0.002861501"
"0.19775","5.232e-06","","0.002861507"
"0.198","4.637e-06","4.508","0.002861512"
"0.19825","4.173e-06","","0.002861517"
"0.1985","4.726e-06","","0.002861522"
"0.19875","4.939e-06","","0.002861528"
"0.199","5.27e-06","4.508","0.002861533"
"0.19925","5.459e-06","","0.00286154"
"0.1995","5.369e-06","","0.002861546"
"0.19975","4.689e-06","","0.002861551"
"0.2","4.31e-06","4.508","0.002861556"
"0.20025","4.915e-06","","0.002861561"
"0.2005","5.053e-06","","0.002861567"
"0.20075","5.369e-06","","0.002861573"
"0.201","5.847e-06","4.508","0.00286158"
"0.20125","5.407e-06","","0.002861586"
"0.2015","5.128e-06","","0.002861592"
"0.20175","5.119e-06","","0.002861597"
"0.202","4.802e-06","4.508","0.002861603"
"0.20225","4.892e-06","","0.002861608"
"0.2025","4.901e-06","","0.002861614"
"0.20275","5.242e-06","","0.00286162"
"0.203","5.128e-06","4.507","0.002861625"
"0.20325","5.232e-06","","0.002861631"
"0.2035","5.053e-06","","0.002861637"
"0.20375","5.043e-06","","0.002861643"
"0.204","4.915e-06","4.508","0.002861648"
"0.20425","4.915e-06","","0.002861654"
"0.2045","5.393e-06","","0.00286166"
"0.20475","5.204e-06","","0.002861666"
"0.205","5.232e-06","4.508","0.002861672"
"0.20525","5.204e-06","","0.002861678"
"0.2055","4.991e-06","","0.002861683"
"0.20575","4.863e-06","","0.002861689"
"0.206","5.043e-06","4.508","0.002861694"
"0.20625","5.27e-06","","0.0028617"
"0.2065","5.166e-06","","0.002861706"
"0.20675","5.279e-06","","0.002861712"
"0.207","5.445e-06","4.508","0.002861718"
"0.20725","5.128e-06","","0.002861724"
"0.2075","5.005e-06","","0.00286173"
"0.20775","5.142e-06","","0.002861735"
"0.208","5.218e-06","4.508","0.002861741"
"0.20825","5.166e-06","","0.002861747"
"0.2085","4.953e-06","","0.002861753"
"0.20875","5.119e-06","","0.002861758"
"0.209","5.294e-06","4.508","0.002861764"
"0.20925","5.218e-06","","0.00286177"
"0.2095","5.194e-06","","0.002861776"
"0.20975","4.991e-06","","0.002861782"
"0.21","5.005e-06","4.508","0.002861787"
"0.21025","5.043e-06","","0.002861793"
"0.2105","5.119e-06","","0.002861799"
"0.21075","4.665e-06","","0.002861804"
"0.211","4.939e-06","4.508","0.00286181"
"0.21125","5.166e-06","","0.002861815"
"0.2115","5.308e-06","","0.002861821"
"0.21175","5.081e-06","","0.002861827"
"0.212","4.991e-06","4.508","0.002861833"
"0.21225","5.128e-06","","0.002861839"
"0.2125","5.053e-06","","0.002861844"
"0.21275","5.483e-06","","0.00286185"
"0.213","5.204e-06","4.508","0.002861856"
"0.21325","4.977e-06","","0.002861862"
"0.2135","4.651e-06","","0.002861867"
"0.21375","4.712e-06","","0.002861872"
"0.214","4.977e-06","4.508","0.002861878"
"0.21425","4.854e-06","","0.002861884"
"0.2145","5.09e-06","","0.002861889"
"0.21475","5.067e-06","","0.002861895"
"0.215","5.128e-06","4.508","0.002861901"
"0.21525","4.674e-06","","0.002861906"
"0.2155","4.863e-06","","0.002861912"
"0.21575","4.901e-06","","0.002861917"
"0.216","5.043e-06","4.508","0.002861923"
"0.21625","5.005e-06","","0.002861928"
"0.2165","5.61e-06","","0.002861935"
"0.21675","5.194e-06","","0.002861941"
"0.217","5.331e-06","4.508","0.002861947"
"0.21725","4.826e-06","","0.002861952"
"0.2175","4.84e-06","","0.002861957"
"0.21775","4.854e-06","","0.002861963"
"0.218","4.878e-06","4.508","0.002861968"
"0.21825","5.005e-06","","0.002861974"
"0.2185","4.764e-06","","0.002861979"
"0.21875","5.232e-06","","0.002861985"
"0.219","4.953e-06","4.508","0.002861991"
"0.21925","4.977e-06","","0.002861997"
"0.2195","5.157e-06","","0.002862002"
"0.21975","4.778e-06","","0.002862008"
"0.22","5.256e-06","4.508","0.002862014"
"0.22025","5.067e-06","","0.002862019"
"0.2205","5.053e-06","","0.002862025"
"0.22075","4.892e-06","","0.002862031"
"0.221","5.204e-06","4.508","0.002862036"
"0.22125","5.308e-06","","0.002862042"
"0.2215","4.816e-06","","0.002862048"
"0.22175","4.892e-06","","0.002862053"
"0.222","4.991e-06","4.508","0.002862059"
"0.22225","5.067e-06","","0.002862065"
"0.2225","5.218e-06","","0.002862071"
"0.22275","4.878e-06","","0.002862076"
"0.223","5.09e-06","4.508","0.002862082"
"0.22325","5.289e-06","","0.002862088"
"0.2235","4.958e-06","","0.002862093"
"0.22375","6.887e-06","","0.002862101"
"0.224","1.7328e-05","4.5","0.002862121"
"0.22425","0.000101613","","0.002862235"
"0.2245","0.00017669","","0.002862433"
"0.22475","0.000259661","","0.002862725"
"0.225","0.000336567","4.494","0.002863103"
"0.22525","0.000443829","","0.002863602"
"0.2255","0.000494572","","0.002864158"
"0.22575","0.000564449","","0.002864792"
"0.226","0.000655469","4.496","0.002865529"
"0.22625","0.000911491","","0.002866558"
"0.2265","0.000880133","","0.002867552"
"0.22675","0.000754346","","0.002868404"
"0.227","0.000555227","4.517","0.002869031"
"0.22725","0.000327619","","0.002869402"
"0.2275","0.000121622","","0.002869539"
"0.22775","-2.5294e-05","","0.002869511"
"0.228","-9.7866e-05","4.526","0.0028694"
"0.22825","-0.000105504","","0.002869281"
"0.2285","-7.3149e-05","","0.002869198"
"0.22875","-3.0564e-05","","0.002869164"
"0.229","4e-09","4.514","0.002869164"
"0.22925","-3.546e-06","","0.00286916"
"0.2295","-2.3824e-05","","0.002869133"
"0.22975","-4.1583e-05","","0.002869086"
"0.23","-4.7477e-05","4.508","0.002869033"
"0.23025","-2.234e-05","","0.002869008"
"0.2305","-1.82e-06","","0.002869006"
"0.23075","1.4903e-05","","0.002869022"
"0.231","2.3445e-05","4.508","0.002869049"
"0.23125","1.6931e-05","","0.002869068"
"0.2315","8.191e-06","","0.002869077"
"0.23175","1.139e-06","","0.002869078"
"0.232","-2.302e-06","4.507","0.002869076"
"0.23225","1.791e-06","","0.002869078"
"0.2325","6.404e-06","","0.002869085"
"0.23275","9.817e-06","","0.002869096"
"0.233","1.0091e-05","4.508","0.002869107"
"0.23325","6.731e-06","","0.002869115"
"0.2335","4.249e-06","","0.00286912"
"0.23375","2.925e-06","","0.002869123"
"0.234","2.094e-06","4.508","0.002869125"
"0.23425","2.836e-06","","0.002869129"
"0.2345","5.497e-06","","0.002869135"
"0.23475","6.367e-06","","0.002869142"
"0.235","6.527e-06","4.508","0.002869149"
"0.23525","5.96e-06","","0.002869156"
"0.2355","5.142e-06","","0.002869162"
"0.23575","4.651e-06","","0.002869167"
"0.236","4.197e-06","4.508","0.002869172"
"0.23625","4.249e-06","","0.002869177"
"0.2365","4.991e-06","","0.002869182"
"0.23675","5.204e-06","","0.002869188"
"0.237","5.497e-06","4.508","0.002869194"
"0.23725","5.346e-06","","0.0028692"
"0.2375","5.27e-06","","0.002869206"
"0.23775","4.788e-06","","0.002869212"
"0.238","4.854e-06","4.507","0.002869217"
"0.23825","5.053e-06","","0.002869223"
"0.2385","5.294e-06","","0.002869229"
"0.23875","5.52e-06","","0.002869235"
"0.239","5.279e-06","4.508","0.002869241"
"0.23925","4.901e-06","","0.002869246"
"0.2395","5.043e-06","","0.002869252"
"0.23975","5.355e-06","","0.002869258"
"0.24","5.218e-06","4.507","0.002869264"
"0.24025","5.067e-06","","0.00286927"
"0.2405","4.939e-06","","0.002869275"
"0.24075","5.27e-06","","0.002869281"
"0.241","4.991e-06","4.508","0.002869287"
"0.24125","4.93e-06","","0.002869292"
"0.2415","5.194e-06","","0.002869298"
"0.24175","4.627e-06","","0.002869304"
"0.242","5.128e-06","4.507","0.002869309"
"0.24225","4.939e-06","","0.002869315"
"0.2425","4.953e-06","","0.00286932"
"0.24275","4.778e-06","","0.002869326"
"0.243","4.816e-06","4.508","0.002869331"
"0.24325","4.816e-06","","0.002869337"
"0.2435","5.346e-06","","0.002869343"
"0.24375","5.497e-06","","0.002869349"
"0.244","8.697e-06","4.501","0.002869359"
"0.24425","5.9166e-05","","0.002869425"
"0.2445","0.000119481","","0.002869559"
"0.24475","0.00019754","","0.002869781"
"0.245","0.000280199","4.495","0.002870096"
"0.24525","0.00040902","","0.002870556"
"0.2455","0.000455282","","0.002871067"
"0.24575","0.000509239","","0.002871639"
"0.246","0.000583635","4.493","0.002872295"
"0.24625","0.000784896","","0.002873181"
"0.2465","0.000876247","","0.002874171"
"0.24675","0.000911358","","0.0028752"
"0.247","0.000857945","4.518","0.002876169"
"0.24725","0.00050153","","0.002876737"
"0.2475","0.000275269","","0.002877048"
"0.24775","8.0857e-05","","0.00287714"
"0.248","-4.8753e-05","4.525","0.002877084"
"0.24825","-0.000100191","","0.002876971"
"0.2485","-6.3487e-05","","0.0028769"
"0.24875","-2.2377e-05","","0.002876874"
"0.249","3.389e-06","4.518","0.002876878"
"0.24925","6.726e-06","","0.002876886"
"0.2495","-7.445e-06","","0.002876877"
"0.24975","-2.7686e-05","","0.002876846"
"0.25","-4.2859e-05","4.509","0.002876798"
"0.25025","-3.6785e-05","","0.002876756"
"0.2505","-1.792e-05","","0.002876736"
"0.25075","1.224e-06","","0.002876738"
"0.251","1.7172e-05","4.508","0.002876757"
"0.25125","2.2169e-05","","0.002876782"
"0.2515","1.5244e-05","","0.002876799"
"0.25175","6.693e-06","","0.002876807"
"0.252","6.23e-07","4.508","0.002876807"
"0.25225","-7e-07","","0.002876807"
"0.2525","2.798e-06","","0.00287681"
"0.25275","6.579e-06","","0.002876817"
"0.253","9.25e-06","4.508","0.002876827"
"0.25325","8.38e-06","","0.002876837"
"0.2535","6.541e-06","","0.002876844"
"0.25375","3.795e-06","","0.002876849"
"0.254","2.472e-06","4.508","0.002876851"
"0.25425","3.063e-06","","0.002876855"
"0.2545","4.197e-06","","0.00287686"
"0.25475","5.369e-06","","0.002876866"
"0.255","6.036e-06","4.508","0.002876872"
"0.25525","6.253e-06","","0.002876879"
"0.2555","5.256e-06","","0.002876885"
"0.25575","4.764e-06","","0.002876891"
"0.256","4.377e-06","4.507","0.002876896"
"0.25625","4.589e-06","","0.002876901"
"0.2565","4.651e-06","","0.002876906"
"0.25675","4.901e-06","","0.002876912"
"0.257","4.977e-06","4.508","0.002876917"
"0.25725","5.194e-06","","0.002876923"
"0.2575","5.459e-06","","0.002876929"
"0.25775","4.802e-06","","0.002876935"
"0.258","4.892e-06","4.508","0.00287694"
"0.25825","5.043e-06","","0.002876946"
"0.2585","4.802e-06","","0.002876951"
"0.25875","4.75e-06","","0.002876957"
"0.259","4.915e-06","4.508","0.002876962"
"0.25925","4.802e-06","","0.002876968"
"0.2595","5.194e-06","","0.002876973"
"0.25975","4.915e-06","","0.002876979"
"0.26","4.939e-06","4.508","0.002876985"
"0.26025","4.826e-06","","0.00287699"
"0.2605","5.194e-06","","0.002876996"
"0.26075","5.005e-06","","0.002877001"
"0.261","4.939e-06","4.508","0.002877007"
"0.26125","4.967e-06","","0.002877013"
"0.2615","4.816e-06","","0.002877018"
"0.26175","5.331e-06","","0.002877024"
"0.262","5.242e-06","4.508","0.00287703"
"0.26225","5.157e-06","","0.002877036"
"0.2625","4.788e-06","","0.002877041"
"0.26275","4.802e-06","","0.002877047"
"0.263","5.053e-06","4.508","0.002877052"
"0.26325","5.232e-06","","0.002877058"
"0.2635","5.067e-06","","0.002877064"
"0.26375","4.793e-06","","0.002877069"
"0.264","5.256e-06","4.502","0.002877075"
"0.26425","3.0105e-05","","0.002877109"
"0.2645","7.2448e-05","","0.00287719"
"0.26475","0.00013809","","0.002877346"
"0.265","0.000218593","4.497","0.002877591"
"0.26525","0.0002559448","","0.002877878"
"0.2655","0.0002932965","","0.002878206"
"0.26575","0.0003306482","","0.002878576"
"0.266","0.000368","4.475","0.002878988"
"0.26625","0.0004505","","0.002879495"
"0.2665","0.000533","","0.002880096"
"0.26675","0.0006155","","0.00288079"
"0.267","0.000698","4.509","0.002881577"
"0.26725","0.0068025","","0.002889242"
"0.2675","0.012907","","0.002903785"
"0.26775","0.0190115","","0.002925206"
"0.268","0.025116","4.507","0.002953505"
"0.26825","0.0250335","","0.002981718"
"0.2685","0.024951","","0.003009838"
"0.26875","0.0248685","","0.003037865"
"0.269","0.024786","4.508","0.003065798"
"0.26925","0.0245385","","0.003093453"
"0.2695","0.024291","","0.003120829"
"0.26975","0.0240435","","0.003147926"
"0.27","0.023796","4.508","0.003174744"
"0.27025","0.02375475","","0.003201516"
"0.2705","0.0237135","","0.003228241"
"0.27075","0.02367225","","0.00325492"
"0.271","0.023631","4.508","0.003281552"
"0.27125","0.023631","","0.003308184"
"0.2715","0.023631","","0.003334816"
"0.27175","0.023631","","0.003361448"
"0.272","0.023631","4.508","0.00338808"
"0.27225","0.02358975","","0.003414666"
"0.2725","0.0235485","","0.003441205"
"0.27275","0.02350725","","0.003467698"
"0.273","0.023466","4.508","0.003494144"
"0.27325","0.02202225","","0.003518969"
"0.2735","0.0205785","","0.003542166"
"0.27375","0.01913475","","0.003563735"
"0.274","0.017691","4.509","0.003583678"
"0.27425","0.0152575","","0.003600877"
"0.2745","0.012824","","0.003615332"
"0.27475","0.0103905","","0.003627045"
"0.275","0.007957","4.509","0.003636015"
"0.27525","0.00797775","","0.003645006"
"0.2755","0.0079985","","0.00365402"
"0.27575","0.00801925","","0.003663058"
"0.276","0.00804","4.508","0.003672119"
"0.27625","0.00801925","","0.003681156"
"0.2765","0.0079985","","0.003690171"
"0.27675","0.00797775","","0.003699162"
"0.277","0.007957","4.508","0.003708129"
"0.27725","0.007957","","0.003717097"
"0.2775","0.007957","","0.003726064"
"0.27775","0.007957","","0.003735032"
"0.278","0.007957","4.508","0.003743999"
"0.27825","0.0079365","","0.003752944"
"0.2785","0.007916","","0.003761865"
"0.27875","0.0078955","","0.003770763"
"0.279","0.007875","4.508","0.003779638"
"0.27925","0.00791625","","0.003788558"
"0.2795","0.0079575","","0.003797524"
"0.27975","0.00799875","","0.003806537"
"0.28","0.00804","4.507","0.003815596"
"0.28025","0.00801925","","0.003824633"
"0.2805","0.0079985","","0.003833648"
"0.28075","0.00797775","","0.003842639"
"0.281","0.007957","4.508","0.003851606"
"0.28125","0.00797775","","0.003860597"
"0.2815","0.0079985","","0.003869611"
"0.28175","0.00801925","","0.003878649"
"0.282","0.00804","4.508","0.00388771"
"0.28225","0.00804","","0.003896771"
"0.2825","0.00804","","0.003905832"
"0.28275","0.00804","","0.003914893"
